issuekey,title,description,storypoint
DM-746,simplify script install procedure,install procedure described readmestxt complex error prone could encapsulated two scripts first installing qserv current version eups stack following lsst official install procedure second developeroriented installing qserv git repository eups stack installed two scripts logs could colorized better ergonomy,3
DM-750,integrate scisql eups,order become compliant eups scisql install process may refactored provide scons build install target build install scisql binary reduce waf tool features provide configuration procedure scisqldeploypy install udf mysql datadir deploy file mysql plugin directory packaged eups format,9
DM-751,replacing boost system lib eups libs breaks scons build,detecting boost qserv build system checks system lib eups lib procedure use next code codepython class boostchecker def initself env selfenv env selfsuffix none selfsuffixes gccmt gccmt selfcache pass def getlibnameself libname libname selfcache return selfcachelibname selfgetlibnamelibname selfcachelibname return def getlibnameself libname statelogdebugboostcheckergetlibname libpath cpppath selfenvlibpath selfenvcpppath selfsuffix none conf selfenvconfigure def checksuffixsfx return confcheckliblibname sfx languagec autoadd code last line run next gcc command codebash sconftempconftesto pedantic wall wnolonglong dfileoffsetbits fpic idatafjammesstacklinuxprotobufmastergdinclude idatafjammesstacklinuxboostinclude idatafjammesstacklinuxzookeepermastergcfcbindinginclude idatafjammesstacklinuxmysqlmastergdafainclude idatafjammesstacklinuxantlrmastergcafinclude idatafjammesstacklinuxxrootdmastergfcbfbincludexrootd ibuild idatafjammesstacklinuxanacondaincludepython sconftempconftestcpp sconftempconftest sconftempconftesto ldatafjammesstacklinuxxrootdmastergfcbfblib ldatafjammesstacklinuxprotobufmastergdlib ldatafjammesstacklinuxantlrmastergcaflib ldatafjammesstacklinuxzookeepermastergcfcbindinglib ldatafjammesstacklinuxmysqlmastergdafalib ldatafjammesstacklinuxboostlib lboostregexmt scons configure yes code suffix searched empty suffix previous command succeedin example boostregexmt system lib launching scons build checklib looks boost datafjammesstacklinuxboostlib usrlib behaviour eupscorrect prevents find boostregexmt example trivial solution reverse selfsuffixes python code better solution would prevent use default search paths usrlib usrinclude second command possible scons mario meet problem sconsutils thanks fabrice,3
DM-754,update obsdecam new camerageom,obsdecam package worked paul andy needs updated reflect changes camera geometry,6
DM-758,stretch data test script specification dailyautomated qaintegration tests,renamed epic better capture current planned scope per discussions pulling epic wbs intent cover science scientific programming portion activities associated setting daily automated qaintegration run infrastructure activities enable covered epics stretch primarily worked tucson scientist still identified icw tucson scientific programmer still identified pmcs would new hire,70
DM-761,generate data miniproduction,assuming data needed miniproduction simulated input files need created simulated input data need put repo appropriate calibrations,5
DM-762,create scripts run miniproduction,write command line script run mini production scripts able handed directly orca layer,3
DM-763,eliminate local pixel indexing always use parent instead,jim bosch notes image classes currently handle two different pixel coordinate systems differ offset commonly referred parent coordinate system puts first pixel image local coordinate system always puts first pixel general rule long always pay attention implies parent image class doesnt many operations including subimage accessors bbox getters local default whereas others particularly pixel iterator accessors isnt even option use parent imo main source imageoffset bugs code plan address issue follows modify methods imagelike objects return pixel iterators locators based andor index use parent coordinates eliminate imageorigin enum argument appears imagelike constructors imagelike getbbox methods eliminate image origin string argument butlers get put methods imagelike objects end transition indices parent indices concept local gone reduce ambiguity eliminate argument source confusion furthermore jims suggestion kts agreement plan two basic stages rename methods otherwise make changes break code using local indices fix code accordingly rename methods back eliminate imageorigin argument fix code accordingly,53
DM-764,exception naming convention,naming convention exceptions pexexceptions quite redundant issue make convention compact update packages make use pexexceptions,5
DM-765,evaluate moving files,check works files make default sconsutils,5
DM-766,improve afwcamerageomutils code,utility code camerageom completely ported documentation need updating,3
DM-767,determine scope convention update,unclear exactly much effort involved making change used parentchild argument removed completely change could quite invasive wide reaching,2
DM-768,swig work stack,task evaluate whether use swig stable enough assuming swig used stack evaluate much work involved moving use default,10
DM-769,create scripts assess report miniproduction quality,write command line script assess quality mini production run involve comparing output data data produced using standard stack script provide report,7
DM-770,create script clean miniproduction run,run mini production produce output repository likely want save output data script clean potentially save parts repo needed,3
DM-772,package logcxx,fabrice package logcxx asked earlier sorry waited long becoming urgent bill almost done logging prototype turning real package need logcxx packages many thanks logcxx version released still undergoing incubation apache,2
DM-774,xldb rio,prepare attend xldbsouth america rio,15
DM-775,xldb report,writing report work done daniel input jacek,8
DM-778,restructure package logging prototype,restructure package logcxxbased prototype currently branch ubchickprotolog package called log,8
