issuekey,title,description,storypoint
MULE-6965,erro mule message serialization using byte array payload,attached configuration works well standalone mode switch cluster mode got exception info pepeconnectorfilemuledefaultreceiver orgmuletransportfilefilemessagereceiver lock obtained file privatetmptestfiletxt error pepeinputflowstage orgmuleexceptiondefaultsystemexceptionstrategy caught exception exception strategy javalangstring cannot cast orgmuleapimuleevent javalangclasscastexception javalangstring cannot cast orgmuleapimuleevent orgmuleprocessorsedastageinterceptingmessageprocessordequeuesedastageinterceptingmessageprocessorjava orgmuleprocessorsedastageinterceptingmessageprocessorrunsedastageinterceptingmessageprocessorjava orgmuleworkworkercontextrunworkercontextjava javautilconcurrentthreadpoolexecutorworkerruntaskthreadpoolexecutorjava javautilconcurrentthreadpoolexecutorworkerrunthreadpoolexecutorjava,8
MULE-6968,http endpoint path path attend requests root level,enpoints behave differently shows correct behavior port hostlocalhost port hostlocalhost path port hostlocalhost path answers requests throw following error cannot bind address component registered endpoint,8
MULE-6980,jacksonxc wrong version,mule comes jackson libraries json support however jacksonxc wrong version check mulehomeopt find jackson libraries version liboptjacksoncoreasljar liboptjacksonjaxrsjar liboptjacksonmapperasljar jacksonxc version liboptjacksonxcjar makes mule behave weirdly using json class jacksonxc used methods may match signatures flow stops exception logged information displayed nothing course easy put correct version libuser would better ootb installation works,3
MULE-6986,fails request path,given context path resourcebase set expect visiting redirect service noted following issues server actually sends redirect handled well modern browsers chrome visiting actually returns contents indexhtml sideissue visiting resourcebase trailing slash results file found error add necessary slash looking source issue request path stripped back code string path eventgetmessagegetinboundproperty string contextpath eventgetmessagegetinboundproperty remove contextpath endpoint request isnt part path path pathsubstringcontextpathlength code following code fails match pathendswith code fileisdirectory pathendswith file new fileresourcebase path defaultfile code subsequent code block redirect used functional test cases dont catch context path request path,5
MULE-6988,jetty transport option configure number acceptor threads,jetty transport option configure number acceptor threads configurable connector level xml app,2
MULE-6998,incorrect maven dependency drools,drools mulemoduledrools needs jasperjdt jar declare dependency drools project work also need declare dependency muletransportajax muletransportajax declares dependency orgapachetomcatjasperjar also bring jorgapachetomcatjasperjdtjar muletransportajax shouldnt required using drools mule,3
MULE-7003,add support ees batch module,implement new module allows processing large data sets record level specification available issue,21
MULE-7005,servernotification completing work listener failure,user register notification listener servernotificationmanager listener throws exception servernotificationmanager finishes causing dont notification anymore error mule showing error notificationserverdownmule orgmuleworkdefaultworklistener work caused exception workcompleted work executed orgmulecontextnotificationservernotificationmanagerfeda,8
MULE-7012,outbound endpoints ignore keepalive attribute,http outbound endpoint attribute keepalive controls use persistent http outbound connections attribute currently ignored endpoint configured exchangepatternoneway always keeps outbound connections alive requestresponse exchange pattern used new connection created request behavior depend keepalive attribute endpoint following example keepalive attribute set false endpoint keeps alive connection code flow nametest vminboundendpoint pathdoget exchangepatternoneway address methodget keepalivefalse exchangepatternoneway flow code,13
MULE-7013,deprecate keepsendsocketopen attribute http connector,http connector attribute keepsendsocketopen inherited tcp connector attribute tcp setting exist http connector keep outbound connections open keepalive attribute outbound endpoint used add documentation change,8
MULE-7022,add nexus profile distributions pom,add nexus profile distributions pom,1
MULE-7027,expiringgroupmonitoringthread must process event groups node primary,expiringgroupmonitoringthread used eventcorrelator detect eventgroup expired must deleted thread always started part eventcorrelator means cluster environment every node thread running causes problems different nodes try process event group simultaneously,5
MULE-7029,several exceptions thrown pooling objectstore,create app boxcom folder configure app corresponding client client secret box app deploy app mule hit oauth dance logs expected info muleboxcallstage orgmuleapiprocessorloggermessageprocessor operation success info muleboxcallstage orgmuleapiprocessorloggermessageprocessor operation success info muleboxcallstage orgmuleapiprocessorloggermessageprocessor operation success info muleboxcallstage orgmuleapiprocessorloggermessageprocessor operation success info muleboxcallstage orgmuleapiprocessorloggermessageprocessor operation success info muleboxcallstage orgmuleapiprocessorloggermessageprocessor operation success info muleboxcallstage orgmuleapiprocessorloggermessageprocessor operation success info muleboxcallstage orgmuleapiprocessorloggermessageprocessor operation success info muleboxcallstage orgmuleapiprocessorloggermessageprocessor operation success info muledostuffstage orgmuleapiprocessorloggermessageprocessor operation success info muleboxcallstage orgmuleapiprocessorloggermessageprocessor operation success happening logs exceptions like ones listed appear,1
MULE-7030,need support xpath xpath filter,xpath supported xslt transformers filters right apply xpath expressions jxpath according philipparker afaik support xpath version flows using mel seems may support version xslt transformation think support version really aligned version since xpath came think using minimum using take advantage newer functions move onto bigger customers soap may well want use xml,13
MULE-7031,add getobjectstoremanager mulecontext,add method mulecontext easy access objectstoremanager,1
MULE-7043,cannot put foreach oauth authorize,creating simple flow authorization calls getcontacts iterate payload info googlecontactspagedtestconnector orgmuleapiprocessorloggermessageprocessor authorized error googlecontactspagedtestconnector orgmuleexceptiondefaultmessagingexceptionstrategy message object orgmulemodulesgooglecontactwrappersgooglecontactentry correct type must type interface javalangiterableinterface javautiliteratorinterface orgmuleroutingmessagesequenceinterface javautilcollection javalangillegalargumentexception message payload type googlecontactentry code muleerror exception stack object orgmulemodulesgooglecontactwrappersgooglecontactentry correct type must type interface javalangiterableinterface javautiliteratorinterface orgmuleroutingmessagesequenceinterface javautilcollection javalangillegalargumentexception orgmuleutilcollectioneventtomessagesequencesplittingstrategy null object orgmulemodulesgooglecontactwrappersgooglecontactentry correct type must type interface javalangiterableinterface javautiliteratorinterface orgmuleroutingmessagesequenceinterface javautilcollection javalangillegalargumentexception message payload type googlecontactentry orgmuleapimessagingexception orgmuleexecutionexceptiontomessagingexceptionexecutioninterceptor root exception stack trace javalangillegalargumentexception object orgmulemodulesgooglecontactwrappersgooglecontactentry correct type must type interface javalangiterableinterface javautiliteratorinterface orgmuleroutingmessagesequenceinterface javautilcollection orgmuleutilcollectioneventtomessagesequencesplittingstrategyspliteventtomessagesequencesplittingstrategyjava orgmuleutilcollectioneventtomessagesequencesplittingstrategyspliteventtomessagesequencesplittingstrategyjava orgmuleroutingcollectionsplittersplitmessageintosequencecollectionsplitterjava set debug level logging dmuleverboseexceptionstrue everything,3
