issuekey,title,description,storypoint
XD-207,provide configurable properties hdfs sink,config file modulessinkhdfsxml hardcoded value locate namenode hdpconfiguration registerurlhandlerfalse fsdefaultnamehdfslocalhost hdpconfiguration fsdefaultname proprety configurable also support loading external configuration file using hdpconfiguration propertieslocationxdhomeconfighadoopproperties hdpconfiguration,2
XD-209,create document existing project template custom module creation,wiki docs creating custom modules entire buildgradle files would good explore existing sts templates maven archetypes etc create new ones authoring custom modules,3
XD-210,output directory exist file sink default allow created,shouldnt need mkdir sending data file sink,1
XD-212,add http port command line option adminmain,currently streamserver setport way end user set,2
XD-214,create documentation general dsl syntax,asciidoc wiki section included sidebarasciidoc well describes general usage dsl syntax,3
XD-215,add authentication information twittersearch source doc,since changes twittersearch requires authentication need update docs reflect,1
XD-217,add config dir classpath support custom propertieslocations,transform filter script processor modules support passing propertieslocation script variables need default location classpath users provide custom properties files,2
XD-220,add twitter oauth properties file config dir,property keys provided defaults placeholders sourcetwittersearchxml,2
XD-221,links asciidoctor generated htmldocbook documentation broken,issue arises linkdocumentlabel asciidoc macro meant external documents creates ulink docbook hrefdocument html whereas want link linkendanchor hrefdocanchor resp also want continue working github live view guess could work macro either override link macro create github supports looks like linkdocumentanchorlabel anchor works box asciidoc work github override html docbook backends render correct form thing several ways createoverride macros templates render make sense setup asciidocconf directory processed document docbookconfhtmlconf directory processed document defining macros using attributes tried avail work plain asciidoc toolchain dont know problem asciidoctor gradle wrapper though,2
XD-222,add docs deleting simple stream,curl delete,1
XD-223,update creating custom source module doc different adapter due twitter issues,uses twittersearch inbound channel adapter longer going work twitter disallows anonymous searches ideally update example use new version sitwitter adds support opposed workaround,2
XD-224,reduce necessity quoting parameter values dsl expressions,parameter values include spaces need quoted becomes overly complex kind case want say code http port filter expressionpayloadmatcheshello world code rule parameter values contain spaces must quoted would code http port filter expressionpayloadmatcheshello world code include single quotes within single quoted string need use two becomes code http port filter expressionpayloadmatcheshello world code less ideal,2
XD-225,fieldvaluecounter support nested fieldnames,example using twittersearch source module hashtags nested within entities value hashtags object text field following would needed count actual value interest code tap tweets fieldvaluecounter fieldnameentitieshashtagstext code,2
XD-226,cleanup optimize gradle tasks bundle springxd distribution,need cleanup duplicate gradle tasks bundle springxd distributions currently distxd copy distributions springxddirt redis springxdgemfireserver projects rootdirdistspringxd task zipxd makes zip archive tasks combined distzip doczip tasks also need remove duplicate artifacts configuration tasks,2
XD-227,add jettyutiljar jsrapijar required jars classpath,needed use webhdfs scheme talk hdfs http,1
XD-228,missing example http stream,documentation attached streamsintroduction section theres noformat http port file dirtmp noformat noformat http port file dirtmp noformat missing http,1
XD-230,add rabbitmq source module,configurable parameters include queuenames optional binding key pattern connection info host port also configurable defaults localhost default port likely fallback rabbitproperties file xdhomeconfig directory,3
XD-231,add twitter gardenhose source module,prototype gardenhose adapter built directly upon resttemplate streaming background thread spring social twitter issue roadmap relevant,3
XD-236,create aggregate counter,aggregate counter rolls counts discrete time buckets existing poc implementation java based library readme good description desired feature set,8
XD-238,deploying custom code,module deployed run isolated classpath current code dependencies single classpath taken lib directory startup number drawbacks one important batch jobs contributed system runtime work epic decoupled module deployment story assumption directory layout shown current layout modules common job processor sink source trigger inside source source filexml gemfirecqxml gemfirexml jmsxml mqttxml rabbitxml syslogtcpxml syslogudpxml tailxml tapxml tcpxml timexml twittersearchxml twitterstreamxml using example source directory current layouteg modulessourcefile new layout would modulessourcefilelibspringintegrationfilejar modulessourcefileconfigfilexml support new old layout styles simultaneously file directory package zip war required,21
XD-244,create trigger,narrative system need able execute job potentially stream based given condition time data existence etc story intended local trigger implementation remote triggers also need exist acceptance criteria implement ability register time based trigger trigger cronstring example implement ability register file existence based trigger trigger path example implement ability execute job via anonymous trigger jobname cronstring path implement ability execute job via job via previously registered trigger jobname triggername,8
